name	description	inchi	inchi_key
"(3E,5E,7Z)-8-({(4Z,6Z,8E,10E,12Z)-3-Hydroxy-16-[(2-hydroxy-4-methylpentanoyl)amino]-4,9-dimethyl-4,6,8,10,12-hexadecapentaenoyl}amino)-2-methyl-3,5,7-nonatrienoic acid
3,5,7-Nonatrienoic acid, 8-[[(4Z,6Z,8E,10E,12Z)-3-hydroxy-16-[(2-hydroxy-4-methyl-1-oxopentyl)amino]-4,9-dimethyl-1-oxo-4,6,8,10,12-hexadecapentaen-1-yl]amino]-2-methyl-, (3E,5E,7Z)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VGZNPOHVJNZAOU-UHFFFAOYSA-N
"({[(E)-(4-{[(2E)-3-(4-Hydroxy-3,5-dimethoxyphenyl)-2-propenoyl]oxy}-1-{[4,5,6-trihydroxy-3-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]sulfanyl}butylidene)amino]oxy}sulfonyl)oxidanide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VRUIMVUMKGFUQI-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RDKPMGJEUBFWAE-UHFFFAOYSA-N
"3-[(4E)-4-{(2E,4E,6E,8E,10E)-13-[(2,6-Dideoxy-beta-D-ribo-hexopyranosyl)oxy]-1-hydroxy-10,12,14-trimethyl-2,4,6,8,10-pentadecapentaen-1-ylidene}-1-methyl-3,5-dioxo-2-pyrrolidinyl]propanoic acid
2-Pyrrolidinepropanoic acid, 4-[(2E,4E,6E,8E,10E)-13-[(2,6-dideoxy-beta-D-ribo-hexopyranosyl)oxy]-1-hydroxy-10,12,14-trimethyl-2,4,6,8,10-pentadecapentaen-1-ylidene]-1-methyl-3,5-dioxo-, (4E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BRPRNHPFSOESDI-UHFFFAOYSA-N
"(5S,5aR,8aR,9S)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-[(1R)-ethylidene]-beta-D-mannopyranoside
Furo[3',4':6,7]naphtho[2,3-d]-1,3-dioxol-6(5aH)-one, 9-[[4,6-O-[(1R)-ethylidene]-beta-D-mannopyranosyl]oxy]-5,8,8a,9-tetrahydro-5-(4-hydroxy-3,5-dimethoxyphenyl)-, (5S,5aR,8aR,9S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VJJPUSNTGOMMGY-AGPSDJBRSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UCTZCWQKJZMJPR-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		AFDQSGCRFSQQDQ-UHFFFAOYSA-N
"(2R,3aS,5aR,5bS,9S,13S,14R,16aS,16bR)-9-Ethyl-13-hydroxy-14-methyl-7,15-dioxo-2,3,3a,5a,5b,6,7,9,10,11,12,13,14,15,16a,16b-hexadecahydro-1H-as-indaceno[3,2-d]oxacyclododecin-2-yl 6-deoxy-2,3,4-tri-O-methyl-alpha-L-mannopyranoside
1H-as-Indaceno[3,2-d]oxacyclododecin-7,15-dione, 2-[(6-deoxy-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy]-9-ethyl-2,3,3a,5a,5b,6,9,10,11,12,13,14,16a,16b-tetradecahydro-13-hydroxy-14-methyl-, (2R,3aS,5aR,5bS,9S,13S,14R,16aS,16bR)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KSCLXDPNSMLYPU-NKMZUGPOSA-N
"(1S)-1,5-Anhydro-2-O-(6-deoxy-alpha-L-mannopyranosyl)-1-[5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-4-oxo-4H-chromen-6-yl]-D-glucitol
D-Glucitol, 1,5-anhydro-2-O-(6-deoxy-alpha-L-mannopyranosyl)-1-C-[5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-4-oxo-4H-1-benzopyran-6-yl]-, (1S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UINZSMIFSIQGBZ-PYCLNWOXSA-N
"(1S)-1,5-Anhydro-2-O-(6-deoxy-alpha-L-mannopyranosyl)-1-[5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-4-oxo-4H-chromen-8-yl]-D-glucitol
D-Glucitol, 1,5-anhydro-2-O-(6-deoxy-alpha-L-mannopyranosyl)-1-C-[5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-4-oxo-4H-1-benzopyran-8-yl]-, (1S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HFUYHHROXLKXRR-VPEVNTOJSA-N
"(2E)-N-[(2E,6Z,8Z)-11-(4-{(2S)-2-[(3S,4R)-4,8-Dihydroxy-7-methyl-1-oxo-3,4-dihydro-1H-isochromen-3-yl]propyl}-1,3-oxazol-2-yl)-2,6,8-dodecatrien-1-yl]-3-methoxy-N-methyl-2-butenamide
2-Butenamide, N-[(2E,6Z,8Z)-11-[4-[(2S)-2-[(3S,4R)-3,4-dihydro-4,8-dihydroxy-7-methyl-1-oxo-1H-2-benzopyran-3-yl]propyl]-2-oxazolyl]-2,6,8-dodecatrien-1-yl]-3-methoxy-N-methyl-, (2E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YIAOKSMOIJEDIZ-WBNGIBIFSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JDFFHSAZHLSUGB-LLRUVXLESA-N
"5,7-Dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl 6-O-[(2E)-3-(4-hydroxyphenyl)-2-propenoyl]-beta-D-glucopyranoside
4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DVGGLGXQSFURLP-HBRSJUJESA-N
"beta-D-Glucopyranose, 1-O-[(2E,4E,6E,8E,10E,12E,14E,16E,18E)-2,6,10,15,19,23-hexamethyl-1-oxo-2,4,6,8,10,12,14,16,18,22-tetracosadecaen-1-yl]-
1-O-[(2E,4E,6E,8E,10E,12E,14E,16E,18E)-2,6,10,15,19,23-Hexamethyl-2,4,6,8,10,12,14,16,18,22-tetracosadecaenoyl]-beta-D-glucopyranose
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZBQZCMIYCTXPBB-DRXSHZPGSA-N
"4-[(2E)-3-(3,4-Dihydroxyphenyl)-2-propenoyl]-2,3-dihydroxyphenyl 6-O-[(2E)-3-(4-hydroxyphenyl)-2-propenoyl]-L-glucopyranoside
2-Propen-1-one, 1-[2,3-dihydroxy-4-[[6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-L-glucopyranosyl]oxy]phenyl]-3-(3,4-dihydroxyphenyl)-, (2E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SJGXLSYEYLGFRT-SIAGYLGLSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		PHQCFARQBSPGHM-XUDVLBGNSA-N
"3,7-Bis[(6-deoxyhexopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-4-oxo-6,7-dihydro-4H-chromen-5-olate
4H-1-Benzopyran-4-one, 3,7-bis[(6-deoxyhexopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-6,7-dihydro-5-hydroxy-, ion(1-)
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GZSCBFBKKBBBJK-UHFFFAOYSA-N
"(3S,3'S)-3,3'-Dihydroxy-beta,beta-carotene-4,4'-dione
beta,beta-Carotene-4,4'-dione, 3,3'-dihydroxy-, (3S,3'S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		MQZIGYBFDRPAKN-DOFNFVQSSA-N
"beta-D-Mannopyranosyl-(1->3)-4,6-O-[(1R)-2-(carboxyoxy)-1-methyl-2-oxoethylidene]-beta-D-glucopyranosyl-(1->4)-3,6-dideoxy-3-methyl-alpha-L-mannopyranose
alpha-L-Mannopyranose, O-beta-D-mannopyranosyl-(1->3)-O-4,6-O-[(1R)-2-(carboxyoxy)-1-methyl-2-oxoethylidene]-beta-D-glucopyranosyl-(1->4)-3,6-dideoxy-3-methyl-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FOAPRBCMXZQJRS-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		MLFRGWSNAAXDDI-UHFFFAOYSA-N
"(3S,3'S,5R,5'R,6'S,9'cis)-6,7-Didehydro-5,5',6,6'-tetrahydro-5',6'-epoxy-beta,beta-carotene-3,3',5-triol
beta,beta-Carotene-3,3',5-triol, 6,7-didehydro-5',6'-epoxy-5,5',6,6'-tetrahydro-, (3S,3'S,5R,5'R,6'S,9'cis)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		PGYAYSRVSAJXTE-SPHYDKQBSA-N
"(3S,3'S,5R,5'R,6S,6'S)-5,5',6,6'-Tetrahydro-5,6:5',6'-diepoxy-beta,beta-carotene-3,3'-diol
beta,beta-Carotene-3,3'-diol, 5,6:5',6'-diepoxy-5,5',6,6'-tetrahydro-, (3S,3'S,5R,5'R,6S,6'S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SZCBXWMUOPQSOX-YAJWCAOTSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KWPPERTUHPQBHX-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SBUXZMWLUZDDQC-UHFFFAOYSA-N
"(7alpha,17beta)-7-{9-[(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl}estra-1(10),2,4-triene-3,17-diol
Estra-1(10),2,4-triene-3,17-diol, 7-[9-[(4,4,5,5,5-pentafluoropentyl)sulfinyl]nonyl]-, (7alpha,17beta)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VWUXBMIQPBEWFH-QOMRVHNVSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VEFFHOUFMFSQDR-CUCSTAJMSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QQIHEYPAZCFNIU-PBSJYYDSSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QQIHEYPAZCFNIU-AHKYONOPSA-N
"(2S,6S,8S,9R,12Z,14E,25R,27S)-16-Ethyl-6,8,9-trihydroxy-12-(methoxymethyl)-25,27-dimethyl-2-propyl-1-oxa-4-azacyclooctacosa-12,14-diene-3,28-dione
1-Oxa-4-azacyclooctacosa-12,14-diene-3,28-dione, 16-ethyl-6,8,9-trihydroxy-12-(methoxymethyl)-25,27-dimethyl-2-propyl-, (2S,6S,8S,9R,12Z,14E,25R,27S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VLCIAVLHXXOWFZ-DCEAYBHQSA-N
"N-[(2S,3S,4R,8E)-1,3,4-Trihydroxy-8-octadecen-2-yl]icosanamide
Eicosanamide, N-[(1S,2S,3R,7E)-2,3-dihydroxy-1-(hydroxymethyl)-7-heptadecen-1-yl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ASGPYKWSAHQKOG-UKZVXNJMSA-N
"Eicosanamide, N-[(1S,2S,3R,7E)-2,3-dihydroxy-1-(hydroxymethyl)-7-heptadecen-1-yl]-
N-[(2S,3S,4R,8E)-1,3,4-Trihydroxy-8-octadecen-2-yl]icosanamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ASGPYKWSAHQKOG-HQNYZRANSA-N
"5,7-Dihydroxy-2-(3,4,5-trihydroxyphenyl)-3-chromeniumyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside
beta-D-Glucopyranoside, 5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-1-benzopyrylium-3-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		PLKUTZNSKRWCCA-AVMIJPNQSA-N
"(2S)-5-Hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-3,4-dihydro-2H-chromen-7-yl 2-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside
4H-1-Benzopyran-4-one, 7-[[2-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy]-2,3-dihydro-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-, (2S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ARGKVCXINMKCAZ-UGXFHERTSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BMTREWGCAFXASG-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ASUOGKFKMDYVPM-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JJCFMNSMYLVHJU-OJHCZBFESA-N
"[(2,2-Dimethylpropanoyl)oxy]methyl (6R,7S)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-3-[(Z)-2-(4-methyl-1,3-thiazol-5-yl)vinyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
5-Thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid, 7-[[(2Z)-2-(2-amino-4-thiazolyl)-2-(methoxyimino)-1-oxoethyl]amino]-3-[(Z)-2-(4-methyl-5-thiazolyl)ethenyl]-8-oxo-, (2,2-dimethyl-1-oxopropoxy)methyl ester, (6R,7S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		AFZFFLVORLEPPO-OUOWMNRXSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GCMHFZXSFGXOEE-CZIXKSQASA-N
"beta-D-Glucopyranoside, (3beta,12beta)-12,20-dihydroxydammar-24-en-3-yl
(3beta,12beta)-12,20-Dihydroxydammar-24-en-3-yl beta-D-glucopyranoside
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CKUVNOCSBYYHIS-LVFPYLGXSA-N
"1-Naphthalenecarboxylic acid, 3-methoxy-5-methyl-, (1S)-2-[[(1E)-1-[(3R,4R,5S)-3-(acetyloxy)-4-hydroxy-1-azabicyclo[3.1.0]hex-2-ylidene]-2-[[(1Z)-1-(hydroxymethylene)-2-oxopropyl]amino]-2-oxoethyl]amino]-1-[(2S)-2-methyloxiranyl]-2-oxoethyl ester
(1S)-2-{[(1E)-1-[(3R,4R,5S)-3-Acetoxy-4-hydroxy-1-azabicyclo[3.1.0]hex-2-ylidene]-2-{[(1Z)-1-hydroxy-3-oxo-1-buten-2-yl]amino}-2-oxoethyl]amino}-1-[(2S)-2-methyl-2-oxiranyl]-2-oxoethyl 3-methoxy-5-methyl-1-naphthoate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QIKVYJOCQXXRSJ-UHFFFAOYSA-N
"4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-3-[[6-O-[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-glucopyranosyl]oxy]-5,7-dihydroxy-
2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]-beta-D-glucopyranoside
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		IHBVMUCQCZEAPW-YBSDSQCQSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RRISDBXWLOLICW-KNMUPULGSA-N
"5H-Indolo[2,3-a]pyrrolo[3,4-c]carbazole-5,7(6H)-dione, 12-[6-O-(4-amino-2,4-dideoxy-alpha-D-threo-pentopyranosyl)-4-O-methyl-beta-D-glucopyranosyl]-12,13-dihydro-6-methyl-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BPQSCNQWKTWUJX-UHFFFAOYSA-N
"3,3'-[(7E,12E)-3,8,13,17-Tetramethyl-7,12-bis(1-sulfanylethylidene)-7,12,22,24-tetrahydroporphyrin-2,18-diyl]dipropanoic acid
21H,23H-Porphine-2,18-dipropanoic acid, 7,12,22,24-tetrahydro-7,12-bis(1-mercaptoethylidene)-3,8,13,17-tetramethyl-, (7E,12E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GXXYNWUYVBIHLV-UHFFFAOYSA-N
"(2E)-3-Hexyl-12,14-dihydroxy-15-methyl-6-[(5E,7E)-1,2,4-trihydroxy-3,5,7-trimethyl-5,7-nonadien-1-yl]-5-oxa-17-thia-19-azabicyclo[14.2.1]nonadeca-1(18),2,8,10,16(19)-pentaen-4-one
5-Oxa-17-thia-19-azabicyclo[14.2.1]nonadeca-2,8,10,16(19),18-pentaen-4-one, 3-hexyl-12,14-dihydroxy-15-methyl-6-[(5E,7E)-1,2,4-trihydroxy-3,5,7-trimethyl-5,7-nonadien-1-yl]-, (2E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CGUNOWXWUXNOPE-SWBALTNESA-N
"(2R)-N-[(2S,3R,4E,8E)-1,3-Dihydroxy-4,8-octadecadien-2-yl]-2-hydroxydocosanamide
Docosanamide, 2-hydroxy-N-[(1S,2R,3E,7E)-2-hydroxy-1-(hydroxymethyl)-3,7-heptadecadien-1-yl]-, (2R)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CDXFXTJQNXLRGQ-KULLXTRWSA-N
"(1'S,2'R,4R)-2-Amino-7'-bromo-2'-(6-bromo-1H-indol-3-yl)-2''-imino-1'',3''-dimethyl-4',9'-dihydro-5''H-dispiro[imidazole-4,3'-carbazole-1',4''-imidazolidine]-5,5''(1H)-dione
Dispiro[imidazolidine-4,1'-[1H]carbazole-3'(2'H),4''-imidazolidine]-5,5''-dione, 7'-bromo-2'-(6-bromo-1H-indol-3-yl)-4',9'-dihydro-2,2''-diimino-1,3-dimethyl-, (2'R,3'R,4S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OYDHIJZSLWXELA-RRWZXMNXSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FWMRBEDBIVVKSX-UHFFFAOYSA-N
"Docosanamide, N-[2,3-dihydroxy-1-(hydroxymethyl)-7-heptadecen-1-yl]-
N-(1,3,4-Trihydroxy-8-octadecen-2-yl)docosanamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NKJMWDBSQFISEX-AVZZZJHMSA-N
"Docosanamide, N-[2,3-dihydroxy-1-(hydroxymethyl)-7-heptadecen-1-yl]-
N-(1,3,4-Trihydroxy-8-octadecen-2-yl)docosanamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NKJMWDBSQFISEX-AXBZRHPYSA-N
"Dimethyl (5S,5'S,6R,6'R,10aS,10a'S)-1,1',5,5',8,8'-hexahydroxy-6,6'-dimethyl-9,9'-dioxo-5,5',6,6',7,7',9,9'-octahydro-10aH,10a'H-2,2'-bixanthene-10a,10a'-dicarboxylate
[7,7'-Bi-3H-xanthene]-4a,4'a(4H,4'H)-dicarboxylic acid, 2,2',9,9'-tetrahydro-1,1',4,4',8,8'-hexahydroxy-3,3'-dimethyl-9,9'-dioxo-, dimethyl ester, (3R,3'R,4S,4'S,4aS,4a'S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DRYDKQOPVBDZMQ-XFJVJOSVSA-N
"4aH-Xanthene-4a-carboxylic acid, 7-[(2S)-3,4-dihydro-5-hydroxy-2-(methoxycarbonyl)-4-oxo-2-[(2S,3S)-tetrahydro-3-methyl-5-oxo-2-furanyl]-2H-1-benzopyran-6-yl]-2,3,4,9-tetrahydro-1,4,8-trihydroxy-3-methyl-9-oxo-, methyl ester, (3R,4S,4aS)-
Methyl (3R,4S,4aS)-1,4,8-trihydroxy-7-{(2S)-5-hydroxy-2-(methoxycarbonyl)-2-[(2S,3S)-3-methyl-5-oxotetrahydro-2-furanyl]-4-oxo-3,4-dihydro-2H-chromen-6-yl}-3-methyl-9-oxo-2,3,4,9-tetrahydro-4aH-xanthene-4a-carboxylate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		MLEYBVBRIZGXRW-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UORGKBIHVJEQBO-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OYMCWIDGOVGEEJ-UHFFFAOYSA-N
"4H-1-Benzopyran-4-one, 2,3-dihydro-6-methoxy-3-(6-methoxy-1,3-benzodioxol-5-yl)-7-[[6-O-(tetrahydro-3,4-dihydroxy-4-methoxy-2-furanyl)hexopyranosyl]oxy]-
6-Methoxy-3-(6-methoxy-1,3-benzodioxol-5-yl)-4-oxo-3,4-dihydro-2H-chromen-7-yl 6-O-(3,4-dihydroxy-4-methoxytetrahydro-2-furanyl)hexopyranoside
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ARXPVMZZNQCBIB-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HDOAFAWPMSBHGT-MXBGQREFSA-N
"1,3,8,10-Tetraazadispiro[4.1.4.1]dodec-2-ene-4,11-dione, 2-amino-6,12-bis(6-bromo-1H-indol-3-yl)-9-imino-1,8,10-trimethyl-, conjugate monoacid, (6R,12S)-
(6R,12S)-9-Amino-6,12-bis(6-bromo-1H-indol-3-yl)-1,3,8-trimethyl-4,11-dioxo-1,3,8,10-tetraazadispiro[4.1.4.1]dodec-9-en-2-iminium
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		CKVBWFBLCKTQEC-FOCFSEODSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GIIOWAJDQMEYIW-UHFFFAOYSA-N
"Furo[3',4':6,7]naphtho[2,3-d]-1,3-dioxol-6(5aH)-one, 5,8,8a,9-tetrahydro-5-(4-hydroxy-3,5-dimethoxyphenyl)-9-[[4,6-O-(2-thienylmethylene)-beta-D-glucopyranosyl]oxy]-, (5S,5aR,8aR,9S)-
(5S,5aR,8aR,9S)-9-(4-Hydroxy-3,5-dimethoxyphenyl)-8-oxo-5,5a,6,8,8a,9-hexahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-5-yl 4,6-O-(2-thienylmethylene)-beta-D-glucopyranoside
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NRUKOCRGYNPUPR-DKQCQWADSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		LFXYMUVNQLVMDF-QCVIXQMPSA-N
"Dispiro[imidazolidine-4,1'-[1H]carbazole-3'(2'H),4''-imidazolidine]-5,5''-dione, 7'-bromo-2'-(6-bromo-1H-indol-3-yl)-4',9'-dihydro-2,2''-diimino-1,1'',3,3''-tetramethyl-, (2'R,3'R,4S)-
(2'R,3'R,4S)-7'-Bromo-2'-(6-bromo-1H-indol-3-yl)-2,2''-diimino-1,1'',3,3''-tetramethyl-4',9'-dihydro-5H,5''H-dispiro[imidazolidine-4,1'-carbazole-3',4''-imidazolidine]-5,5''-dione
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YXJMPPIPGTWBHE-YNOBPPCASA-N
"6,11,28-Trioxatricyclo[22.3.1.0~5,7~]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid, 22-[(3-amino-3,6-dideoxy-beta-D-mannopyranosyl)oxy]-1,3,26-trihydroxy-12-methyl-10-oxo-, (1R,3S,5R,7R,8E,12R,14E,16E,18E,20E,22R,24S,25R,26S)-
(1R,3S,5R,7R,8E,12R,14E,16E,18E,20E,22R,24S,25R,26S)-22-[(3-Amino-3,6-dideoxy-beta-D-mannopyranosyl)oxy]-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.0~5,7~]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NCXMLFZGDNKEPB-RNAPBSOWSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BVEAURKQZJUQEC-RBLZYIOCSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KLXDQPPPPSDDBD-QBAJSVGUSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FGDMOZHFYJSAKP-LFAGQLNKSA-N
"(2R,3R,5S,6R)-2,3,4,5,6-Pentahydroxycyclohexyl 2-({N-acetyl-S-[(2,5,6-trimethyl-1,7-dioxo-1H,7H-pyrazolo[1,2-a]pyrazol-3-yl)methyl]-L-cysteinyl}amino)-2-deoxy-alpha-D-glucopyranoside
alpha-D-Glucopyranoside, (2R,3R,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl 2-[[(2R)-2-(acetylamino)-1-oxo-3-[[(2,5,6-trimethyl-1,7-dioxo-1H,7H-pyrazolo[1,2-a]pyrazol-3-yl)methyl]thio]propyl]amino]-2-deoxy-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DUKFQTJTBSIGQL-MWCSACOMSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		OSIOUSNLYOATQC-GHQHJQBOSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ALFGKGZXMIJVQE-INARCNGISA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BNTSRXHBAPIDEL-CAUDNMROSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BNTSRXHBAPIDEL-VSEALTKDSA-N
"Ethanaminium, 2-[[hydroxy[[(4E)-3-hydroxy-2-[(1-oxohexadecyl)amino]-4-octadecen-1-yl]oxy]phosphinyl]oxy]-N,N,N-trimethyl-, inner salt
(4E)-3-Hydroxy-2-(palmitoylamino)-4-octadecen-1-yl 2-(trimethylammonio)ethyl phosphate
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RWKUXQNLWDTSLO-NHQGMKOOSA-N
